username,twhandle,postdate,content,responding,reply,retweet,like 
MORA HABER,@moradergisi,2021-08-01T08:47:04.000Z,Çalışanlara iki tazminat hakkı http://moradergisi.com/haber/calisanlara-iki-tazminat-hakki-206407.html… #bursa #gundem #haber #sondakika,"Çalışanlara iki tazminat hakkı
çalışanlara iki tazminat hakkı
moradergisi.com",,,
MORA HABER,@moradergisi,2021-08-01T08:46:38.000Z,Buse Naz Çakıroğlu madalyayı garantiledi http://moradergisi.com/haber/buse-naz-cakiroglu-madalyayi-garantiledi-206408.html… #bursa #gundem #haber #sondakika,"Buse Naz Çakıroğlu madalyayı garantiledi
buse naz çakıroğlu madalyayı garantiledi
moradergisi.com",,,
Ulak News,@ulaknews,2021-08-01T08:46:07.000Z,Elektrik tüketiminde rekor... https://ulak.news/haber_elektrik-tuketiminde-rekor_haberturk_3149697.html… --- #sondakika #haber #sondakikahaber #haberler,"Elektrik tüketiminde rekor
Kurban Bayramı'nın ilk gününde ayın en düşük seviyesine gerileyen elektrik tüketimi, tatilin sona ermesiyle tekrar rekor seviyelere ulaştı | Ulak News
ulak.news",,,
World News UK,@kralfmlondra,2021-08-01T08:46:02.000Z,Princess Anne 'good fit' to take Prince Harry's honorary Royal Marines title: 'Very keen!' http://dlvr.it/S4qD16 #haber #news #england,"Princess Anne 'good fit' to take Prince Harry's honorary Royal Marines title: 'Very keen!'
PRINCESS Anne is set to become the first woman to hold the title of Captain-General of the Royal Marines and she is \
news.turkish.co.uk",,,
MORA HABER,@moradergisi,2021-08-01T08:46:01.000Z,Datça beşik gibi http://moradergisi.com/haber/datca-besik-gibi-206409.html… #bursa #gundem #haber #sondakika,"Datça beşik gibi
datça beşik gibi
moradergisi.com",,,
Ortanca İmam,@ImamOrtanca,2021-08-01T08:42:35.000Z,"#Artvin'in #Arhavi ilçesindeki selde hasar gören otomobili için kendisine 26 bin 500 lira ödenen vatandaş, tamirden sonra elinde kalan 21 bin 500 lirayı devlete iade etti.

Sadece ihtiyacı kadar olanı almış.

Helal olsun 

#sondakika #haber #gündem #sel #helalolsun #felaket",,,,3
MORA HABER,@moradergisi,2021-08-01T08:42:13.000Z,"Büyükşehir destekliyor, çiftçi kazanıyor http://moradergisi.com/haber/buyuksehir_destekliyor_ciftci_kazaniyor-206417.html… #bursa #gundem #haber #sondakika","Büyükşehir destekliyor, çiftçi kazanıyor
büyükşehir destekliyor, çiftçi kazanıyor
moradergisi.com",,,
Ulak News,@ulaknews,2021-08-01T08:42:07.000Z,"Yargıtay cezayı onarsa, yüzde 97 engelli Ayşe İpek’in tek dayanağı olan eşi cezaevine girecek... https://ulak.news/haber_yargitay-cezayi-onarsa-yuzde-97-_kronos_239778.html… --- #sondakika #haber #sondakikahaber #haberler","Yargıtay cezayı onarsa, yüzde 97 engelli Ayşe İpek’in tek dayanağı olan eşi cezaevine girecek
Gülen cemaatine yönelik soruşturmalar kapsamında kendisi de eşi de yargılanan Ayşe İpek, yakalandığı ALS (Amyotrofik Lateral Skleroz) hastalığı nedeniyle yüzde | Ulak News
ulak.news",,,
MORA HABER,@moradergisi,2021-08-01T08:41:41.000Z,İL VE İLÇELERİMİZDE GÜNDÜZ HAVA DURUMU http://moradergisi.com/haber/il_ve_ilcelerimizde_gunduz_hava_durumu-206418.html… #bursa #gundem #haber #sondakika,"İL VE İLÇELERİMİZDE GÜNDÜZ HAVA DURUMU
i̇l ve i̇lçeleri̇mi̇zde gündüz hava durumu
moradergisi.com",,,
Ulak News,@ulaknews,2021-08-01T08:40:17.000Z,Konutların yüzde 20'si İstanbul'da satıldı... https://ulak.news/haber_konutlarin-yuzde-20si-istanbulda_haberturk_3149692.html… --- #sondakika #haber #sondakikahaber #haberler,"Konutların yüzde 20'si İstanbul'da satıldı
Yılın ilk yarısında Türkiye genelinde satılan 553 bin konutun yüzde 20'si (108 bin 51 adet) İstanbul'da el değiştirdi. | Ulak News
ulak.news",,,
Yemlee | Haber Arama Motoru,@Yemlee2,2021-08-01T08:37:32.000Z,TESK'ten koronavirüs genelgesi! Aşı olmayanlar.... https://yemlee.com/tesk-ten-koronavirus-genelgesi-asi-olmayanlar-279122.html?utm_source=dlvr.it&utm_medium=twitter… #Haber #AramaMotoru #Yemlee,"TESK'ten koronavirüs genelgesi! Aşı olmayanlar....
TESK tarafından yapılan açıklamada esnaflara gönderilen genelgede müşterilere 'HES kodu' ile aşı sorgulamasının yapılmasını da içeren genelge gönderildiği duyuruldu.
yemlee.com",,,
olay.com.tr,@OlayHaber_Bursa,2021-08-01T08:36:19.000Z,"Maaş için boşanan çift aynı okulda oy kullanınca yakalandı

https://olay.com.tr/ozel-maas-icin-bosanan-cift-ayni-okulda-oy-kullaninca-yakalandi-826299… #haber #sondakika #Ekonomi",,,,1
Ulak News,@ulaknews,2021-08-01T08:36:07.000Z,Manavgat'taki büyük yangın 5'inci gününde... https://ulak.news/haber_manavgattaki-buyuk-yangin-5inci-_sozcu_6568357.html… --- #sondakika #haber #sondakikahaber #haberler,"Manavgat’taki büyük yangın 5’inci gününde
Manavgat merkezine  30 kilometre uzaklıktaki ormanlık alanda 28 Temmuz Çarşamba günü saat 12.05’te 4 farklı noktada başlayan yangın, rüzgarın da etkisiyle kısa sürede yayıldı. Bölgede çok sayıda...
ulak.news",,,
MUĞLA GAZETESİ,@muglagazetesi,2021-08-01T08:20:24.000Z,ALEVLERE KARŞI BİRLİKTE MÜCADELE SÜRÜYOR » Muğla Gazetesi Günlük Siyasi Bağımsız Gazete http://muglagazetesi.com.tr/alevlere-karsi-birlikte-mucadele-suruyor.html… #haber,,,,1
Ulak News,@ulaknews,2021-08-01T08:20:17.000Z,Traktörün altında kalan çiftçi hayatını kaybetti... https://ulak.news/haber_traktorun-altinda-kalan-ciftci-h_sozcu_6568324.html… --- #sondakika #haber #sondakikahaber #haberler,"Traktörün altında kalan çiftçi hayatını kaybetti
Besni ilçesine bağlı Kesmetepe beldesinde meydana geldi. İddiaya göre, Bayram Korkmaz (71) idaresindeki 02 DB 697 plakalı traktör, tarla yolunda sürücüsünün direksiyon hakimiyetini kaybetmesi sonucu...
ulak.news",,,
Ulak News,@ulaknews,2021-08-01T08:20:17.000Z,3 yıldır Meclis’te olan 12 milletvekili yemin dışında kürsüye hiç çıkmadı... https://ulak.news/haber_3-yildir-mecliste-olan-12-millet_kronos_239773.html… --- #sondakika #haber #sondakikahaber #haberler,"3 yıldır Meclis’te olan 12 milletvekili yemin dışında kürsüye hiç çıkmadı
Meclis bir yasama yılını daha tamamladı ve 1 Ekim’e kadar tatile girdi. 7 Temmuz 2018’de başlayan bu dönemde, 3 yılı | Ulak News
ulak.news",,,
Ulak News,@ulaknews,2021-08-01T08:20:17.000Z,Zam pazarlığı yarın başlıyor ... https://ulak.news/haber_zam-pazarligi-yarin-basliyor_haberturk_3149665.html… --- #sondakika #haber #sondakikahaber #haberler,"Zam pazarlığı yarın başlıyor
Memur ve memur emeklisinin mali ve sosyal haklarının belirleneceği 6. Dönem Toplu Sözleşme görüşmelerinde süreç yarınki ilk toplantıyla başlayacak | Ulak News
ulak.news",,,
E-Manşet,@emansetcom,2021-08-01T08:20:00.000Z,"RIZA KAYAALP, YARI FİNALDE KÜBALI LOPEZ'LE KARŞILAŞACAK !
.
.
https://e-manset.com/haber/60362/riza-kayaalp-yari-finalde-kubali-lopez-le-karsilasacak.html…
.
.
#emanset #haber #gündem #spor #rızakayaalp #yarıfinalde #kübalılopez #karşılaşacak",,,,
tarafsizhaberlercomtr,@tarafsizhaberl1,2021-08-01T08:20:00.000Z,"RIZA KAYAALP, YARI FİNALDE KÜBALI LOPEZ'LE KARŞILAŞACAK !
.
.
https://e-manset.com/haber/60362/riza-kayaalp-yari-finalde-kubali-lopez-le-karsilasacak.html…
.
.
#tarafsızhaberler  #haber #gündem #spor #rızakayaalp #yarıfinalde #kübalılopez #karşılaşacak",,,,
1CONN Creative,@1conncreative,2021-08-01T08:19:04.000Z,Haftanın kısa gündem değerlendirmesi! | Teknolojioku https://1conn.com/haftanin-kisa-gundem-degerlendirmesi-teknolojioku/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter… #Haber #değerlendirmesi #gündem #Haftanın 01 Ağustos 2021,"Haftanın kısa gündem değerlendirmesi! | Teknolojioku - 1CONN Creative / Web Grafik Tasarım, Sosyal...
Biz, İstanbul’da yerleşik, markanıza dair hayallerinizi gerçekleştirmek amacında olan bir kreatif ajansız. Bizi tanımak istersiniz diye umuyoruz.
1conn.com",,,
Ulak News,@ulaknews,2021-08-01T08:18:07.000Z,Biden'in Yeni Türkiye planı ... https://ulak.news/haber_bidenin-yeni-turkiye-plani_aydinlik_252503.html… --- #sondakika #haber #sondakikahaber #haberler,"Biden'in Yeni Türkiye planı
Sabah gazetesi yazarı Bercan Tutar ABD Başkanı Joe Biden’in yeni planlarına dikkat çekti. Tutar yazısında, Yeni sonsuz savaşlar hem Çin ile hem de Çin ile savaşmak istemeyen Türkiye ve Rusya gibi...
ulak.news",,,
Urfa Gaste,@urfagaste,2021-08-01T08:07:00.000Z,"Şanlıurfaspor'umuz İlk Hazırlık Maçına Çıkıyor ,Rakip İse Sakaryaspor
#şanlıurfa #urfa #urfagaste #gündem #güncel #sondakika #haber","Şanlıurfaspor'umuz İlk Hazırlık Maçına Çıkıyor ,Rakip İse Sakaryaspor
Bolu’da yeni sezon hazırlıklarını sürdüren Şanlıurfaspor, ilk hazırlık maçını Sakaryaspor ile yapacak.
urfagaste.com",,,1
Ulak News,@ulaknews,2021-08-01T08:06:08.000Z,Yavru caretta carettalar yangının dumanından yönünü bulamadı... https://ulak.news/haber_yavru-caretta-carettalar-yangini_diken_986148.html… --- #sondakika #haber #sondakikahaber #haberler,"Yavru caretta carettalar yangının dumanından yönünü bulamadı
Antalya’da beş gündür devam eden orman yangınları, Kemer ilçesindeki Çıralı Plajı’nda yuvadan çıkan caretta caretta yavrularını da olumsuz etkiledi. Yoğun dumanın ufku kaplamasıyla, gün ışığını fark...
ulak.news",,,
Yemlee | Haber Arama Motoru,@Yemlee2,2021-08-01T08:05:07.000Z,Erenköy Mahallesine Cami Yapılacak https://yemlee.com/erenkoy-mahallesine-cami-yapilacak-278891.html?utm_source=dlvr.it&utm_medium=twitter… #Haber #AramaMotoru #Yemlee,"Erenköy Mahallesine Cami Yapılacak
Hayırseverlerin katkıları ve belediyemizin arsa tahsisi ile bölgenin cami ihtiyacının giderileceğini ifade eden Başkan Dr. Palancıoğlu, konu ile ilgili olarak şu açıklamalarda bulundu: “Melikgazi’miz...
yemlee.com",,,
Talas Express Haber,@TalasExpress,2021-08-01T08:05:06.000Z,Silivride tehlikeli yolculuk kamerada https://talasexpresshaber.com/haber/silivride-tehlikeli-yolculuk-kamerada-507518… #haber #sondakika #gündem,"Silivride tehlikeli yolculuk kamerada
SİLİVRİ’DE, D100 KARAYOLU’NDA SEYİR HALİNDEKİ SÜRÜCÜ, ARACIN ARKA CAMINA OTURARAK SARKAN İKİ GENÇ KIZA ALDIRMADAN DAKİKALARCA YOLUNA DEVAM ETTİ. O ANLAR BİR VATANDAŞIN CEP TELEFONU KAMERASIYLA...
talasexpresshaber.com",,,
Kocaali Haber,@kocaalinews,2021-08-01T08:02:33.000Z,"Start verildi, Bisiklet Vadisi’nde nefes kesen mücadele başladı http://dlvr.it/S4q7fm #news #karasu #kocaali #sakaryahaber #haber","Start verildi, Bisiklet Vadisi’nde nefes kesen mücadele başladı
MTB Cup Maraton Series, dünya kategorisi dağ bisiklet şampiyonası Ayçiçek Bisiklet Vadisi’nde start aldı. 15 ülkeden 150’den fazla sporcunun pedal çevirdiği nefes kesen yarış, 110 kilometrelik...
kocaali.com",,,
Kayseri Son Dakika Haberleri,@DakikaKayseri,2021-08-01T08:00:33.000Z,Erenköy Mahallesine cami yapılacak https://kayserisondakikahaberleri.com/haber/erenkoy-mahallesine-cami-yapilacak-6322… #haber #kayserisondakika #güncel,"Erenköy Mahallesine cami yapılacak
MELİKGAZİ BELEDİYE BAŞKANI DR. MUSTAFA PALANCIOĞLU, ERENKÖY MAHALLESİNDE MÜLKİYETİ MELİKGAZİ BELEDİYESİ'NE AİT OLAN ALANDA CAMİ YAPILACAĞINI SÖYLEDİ.
kayserisondakikahaberleri.com",,,
Günlük Market Bültenleri,@A101BimSokBot,2021-08-01T08:00:26.000Z," Şok'ta HAFTANIN FIRSATLARI 

#A101 #BIM #şok #şokmarket #hakmar #migros #aktüelürünler #a101aktüel #bimaktüel #harcaharcabitmez #fırsatlar #kampanya #haber #indirim a101 bim şok aktüel ürünler kataloğu",,,,
Sağlık Cafe,@SaglikCafe,2021-08-01T08:00:01.000Z,"Yaz Ayında Epilasyon Yaptıranların Dikkat Etmesi Gerekenler

Uzmanlar epilasyon yaptıranları güneş ışığına karşı uyarıyor. İşte hem epilasyon yaptıran hem de tatil hazırlığı yapanlar için uzmanlardan uyarılar!

https://saglikcafe.com/yaz-ayinda-epilasyon-yaptiranlarin-dikkat-etmesi-gerekenler…

#epilasyon #yaz #kadın #saglik #haber",,,,1
Ulak News,@ulaknews,2021-08-01T07:44:07.000Z,Meteoroloji'den Van için sel ve su baskını uyarısı... https://ulak.news/haber_meteorolojiden-van-icin-sel-ve-s_gazetemanifesto_454474.html… --- #sondakika #haber #sondakikahaber #haberler,"Meteoroloji’den Van için sel ve su baskını uyarısı
Van’ın doğu ilçelerinde oluşabilecek sel ve su baskınlarına karşı dikkatli olunması uyarısında bulunuldu. | Ulak News
ulak.news",,,
Ulak News,@ulaknews,2021-08-01T07:44:07.000Z,Yangınlarda 5'inci gün! 100 yangın kontrol altında... https://ulak.news/haber_yanginlarda-5inci-gun-100-yangin_haberturk_3149639.html… --- #sondakika #haber #sondakikahaber #haberler,"Yangınlarda 5'inci gün! 100 yangın kontrol altında
Türkiye'nin büyük bölümünde çıkan orman yangınlarını söndürme çalışmaları devam ediyor. 107 orman yangının 100'ü kontrol altına alınırken, Marmaris ve Köyceğiz'deki yangınlara havadan müdahale...
ulak.news",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:48.000Z,Demet Akalın’la Aleyna Tilki arasında ipler gerildi https://haberizlenim.com/demet-akalinla-aleyna-tilki-arasinda-ipler-gerildi-20978h.htm… #haber #sondakika,"Demet Akalın’la Aleyna Tilki arasında ipler gerildi
Demet Akalın, 'Sır' şarkısının klibinde robotla evlenen Aleyna Tilki'ye 'Şaklaban' göndermesi yaptı. Genç popçudan yanıt ise gecikmedi.
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:47.000Z,Pakdemirli: 98 orman yangınından 88’i kontrol altına alındı https://haberizlenim.com/pakdemirli-98-orman-yanginindan-88i-kontrol-altina-alindi-20977h.htm… #haber #sondakika,"Pakdemirli: 98 orman yangınından 88’i kontrol altına alındı
Pakdemirli’nin paylaştığı tabloya göre, Adana Pos’ta 1, Osmaniye Kadirli’de 1, Antalya Manavgat, Akseki ve Gazipaşa’da 3, Mersin Aydıncık ve Silifke’de 3, Muğla Marmaris ve Köyceğiz’de 2 yangın halen...
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:47.000Z,Vladimir Putin'den Cumhurbaşkanı Erdoğan'a geçmiş olsun telefonu https://haberizlenim.com/vladimir-putinden-cumhurbaskani-erdogana-gecmis-olsun-telefonu-20976h.htm… #haber #sondakika,"Vladimir Putin'den Cumhurbaşkanı Erdoğan'a geçmiş olsun telefonu
Kremlin’den yapılan açıklamaya göre Rusya Devlet Başkanı Vladimir Putin, Türkiye Cumhurbaşkanı Recep Tayyip Erdoğan ile telefonda görüştü, liderler Türkiye'nin güneyindeki orman yangınlarıyla ilgili...
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:46.000Z,Fahrettin Koca: Yangınlardan etkilenen 559 kişi taburcu oldu https://haberizlenim.com/fahrettin-koca-yanginlardan-etkilenen-559-kisi-taburcu-oldu-20975h.htm… #haber #sondakika,"Fahrettin Koca: Yangınlardan etkilenen 559 kişi taburcu oldu
Manavgat, Marmaris ve Bodrum'daki yangınlardan etkilenen 559 kişi taburcu oldu
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:45.000Z,Çekya’dan aşı olanlara iki gün ücretli tatil https://haberizlenim.com/cekyadan-asi-olanlara-iki-gun-ucretli-tatil-20974h.htm… #haber #sondakika,"Çekya’dan aşı olanlara iki gün ücretli tatil
Çekya Hükümeti, COVID-19 aşılarını yaptıran devlet çalışanlarının iki gün ücretli tatil hakkına sahip olacağını duyurdu.
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:37.000Z,Gaziemir sanata doyacak https://haberizlenim.com/gaziemir-sanata-doyacak-20960h.htm… #haber #sondakika,"Gaziemir sanata doyacak
Her ay düzenlediği ücretsiz kültür sanat etkinlikleriyle yurttaşları sanatla buluşturan Gaziemir Belediyesi, ağustos ayı için de dolu dolu bir etkinlik programı hazırladı.
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:36.000Z,Uzmanlar yangınların aynı anda başlama nedenlerini değerlendirdi https://haberizlenim.com/uzmanlar-yanginlarin-ayni-anda-baslama-nedenlerini-degerlendirdi-20959h.htm… #haber #sondakika,"Uzmanlar yangınların aynı anda başlama nedenlerini değerlendirdi
Uzmanlar, yangınları insan eli, küresel ısınma, fön rüzgarları ve ormanlardaki yerleşimler olarak dört ana sebep değerlendiriyor.
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:35.000Z,Nöbetçi Noterlik uygulaması yeniden başladı https://haberizlenim.com/nobetci-noterlik-uygulamasi-yeniden-basladi-20958h.htm… #haber #sondakika,"Nöbetçi Noterlik uygulaması yeniden başladı
Koronavirüs salgını önlemleri kapsamında bir süre yapılamayan ''Nöbetçi Noterlik'' uygulaması, 502 günlük aranın ardından, bugün yeniden başlıyor. 
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:35.000Z,Orman yangını bölgesinde yapılması gerekenler https://haberizlenim.com/orman-yangini-bolgesinde-yapilmasi-gerekenler-20957h.htm… #haber #sondakika,"Orman yangını bölgesinde yapılması gerekenler
AKUT uzman eğitmenleri orman yangını ile karşılaşıldığında yapılması gerekenleri derledi. Buna göre, orman yangını ile karşılaşınca öncelikle yapılması gereken üç eylem var.
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:34.000Z,Mercedes-Benz Citan ve tamamen elektrikli versiyonu eCitan görücüye çıkıyor https://haberizlenim.com/mercedes-benz-citan-ve-tamamen-elektrikli-versiyonu-ecitan-gorucuye-cikiyor-20956h.htm… #haber #sondakika,"Mercedes-Benz Citan ve tamamen elektrikli versiyonu eCitan görücüye çıkıyor
Yeni Mercedes-Benz Citan ve tamamen elektrikli versiyonu eCitan, 25 Ağustos 2021 tarihinde dünyaya tanıtılıyor.
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:34.000Z,İstanbullu genç yetenekler bir araya geldi https://haberizlenim.com/istanbullu-genc-yetenekler-bir-araya-geldi-20955h.htm… #haber #sondakika,"İstanbullu genç yetenekler bir araya geldi
Gençleri iş hayatına hazırlamayı hedefleyen “İBB Genç Yetenek Gelişim Programı” lansmanı gerçekleştirildi.
haberizlenim.com",,,
Haberizlenim.com,@haberizlenim,2021-08-01T07:43:33.000Z,AMD Radeon RX 6600 XT Grafik Kartı Özellikleri https://haberizlenim.com/amd-radeon-rx-6600-xt-grafik-karti-ozellikleri-20954h.htm… #haber #sondakika,"AMD Radeon RX 6600 XT Grafik Kartı Özellikleri
AMD 1080p oyun deneyiminde en yüksek kare oranı, yüksek doğruluk ve hızlı tepkiyi sunması için tasarlanan AMD Radeon RX 6600 XT grafik kartını duyurdu.
haberizlenim.com",,,
Talas Haber,@Talashaber,2021-08-01T07:33:03.000Z,Yeşilhisar'da AFAD Eğitimi  https://talasexpresshaber.com/haber/yesilhisarda-afad-egitimi-507506… #Kayseri #Sondakika #Haber,"Yeşilhisar'da AFAD Eğitimi 
Yeşilhisar İlçe Müftülüğü tarafından, Yaz Kur’an Kursu öğrencilerine AFAD Farkındalık eğitimi  düzenlendi. 
talasexpresshaber.com",,,
